text,label
"From: Vantage Systems <no-reply@secure-verify.info>
Subject: Your Password Has Expired - Reset Immediately
Congratulations! You have been selected to receive a $999 gift card. Claim your reward now by visiting http://www.secure-verify.info/account before it expires.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Weekly Team Standup Notes
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.orgmail.com/verify

Cheers,
Mike",safe
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.teamhub.net/account

Best,
Alex",safe
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: Your Password Has Expired - Reset Immediately
We were unable to process your last payment. Update your billing information urgently at http://42.215.58.191/verify to avoid service interruption.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.teamhub.net/secure

Cheers,
Mike",safe
"From: Meridian Health <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.orgmail.com/verify

Ref ID: 346729

Regards,
Customer Support",safe
"From: Bluepeak Telecom <no-reply@company.com>
Subject: Welcome to Our Service!
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.company.com/account

Cheers,
Mike",safe
"From: Ivory Logistics <no-reply@support-update.xyz>
Subject: Security Alert - Unusual Login Detected
Dear Wei, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://174.219.69.222/confirm

Ref ID: 443254

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@billing-check.click>
Subject: Payment Failed - Update Your Billing Info
Your account has been temporarily suspended due to unusual activity. Please login immediately at https://www.billing-check.click/confirm to restore access.

Ref ID: 495019

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@orgmail.com>
Subject: Reminder: Dentist Appointment on Friday
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.orgmail.com/secure

Thanks,
The Team",safe
"From: Vantage Systems <no-reply@billing-check.click>
Subject: Payment Failed - Update Your Billing Info
Dear Customer, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://www.billing-check.click/login

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@company.com>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.company.com/update

Best,
Alex",safe
"From: Meridian Health <no-reply@orgmail.com>
Subject: Your Order Has Shipped
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.orgmail.com/secure

Best regards,
Sarah",safe
"From: Northbridge Bank <no-reply@login-confirm.tk>
Subject: Action Required: Verify Your Identity Now
IMPORTANT: Your tax refund of $2009 is pending. Provide your bank details at http://login-confirm.tk/account to receive the deposit immediately.",phishing
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: Security Alert - Unusual Login Detected
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://105.64.137.188/confirm.

Our security team requires immediate confirmation.",phishing
"From: Orbit Retail <no-reply@teamhub.net>
Subject: Your Flight Itinerary Confirmation
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://www.teamhub.net/secure

Ref ID: 481104

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@secure-verify.info>
Subject: Confirm Your Bank Details to Avoid Suspension
Congratulations! You have been selected to receive a $500 gift card. Claim your reward now by visiting http://81.25.114.141/account before it expires.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@support-update.xyz>
Subject: You Have Won a Prize! Claim Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://support-update.xyz/verify",phishing
"From: Meridian Health <no-reply@secure-verify.info>
Subject: Security Alert - Unusual Login Detected
IMPORTANT: Your tax refund of $1717 is pending. Provide your bank details at https://secure-verify.info/update to receive the deposit immediately.

Ref ID: 566297

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://login-confirm.tk/login

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@secure-verify.info>
Subject: Urgent: Your Account Will Be Suspended
Dear Michael, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://www.secure-verify.info/secure",phishing
"From: Ivory Logistics <no-reply@workspace.io>
Subject: Your Order Has Shipped
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://workspace.io/secure

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@workspace.io>
Subject: Your Monthly Newsletter
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.workspace.io/account

Cheers,
Mike",safe
"From: Cascade Airlines <no-reply@support-update.xyz>
Subject: Payment Failed - Update Your Billing Info
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://50.112.69.192/confirm.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Bluepeak Telecom <no-reply@orgmail.com>
Subject: Your Flight Itinerary Confirmation
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.orgmail.com/update

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@billing-check.click>
Subject: Action Required: Verify Your Identity Now
Dear User, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://25.203.146.161/account",phishing
"From: Northbridge Bank <no-reply@account-alert.click>
Subject: Action Required: Verify Your Identity Now
We were unable to process your last payment. Update your billing information urgently at http://66.198.181.240/confirm to avoid service interruption.

Our security team requires immediate confirmation.",phishing
"From: Northbridge Bank <no-reply@account-alert.click>
Subject: You Have Won a Prize! Claim Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://www.account-alert.click/update

Ref ID: 599948

This link will expire soon. Act now to avoid losing access.",phishing
"From: Cascade Airlines <no-reply@secure-verify.info>
Subject: Urgent: Your Account Will Be Suspended
IMPORTANT: Your tax refund of $556 is pending. Provide your bank details at http://170.75.132.82/secure to receive the deposit immediately.

Ref ID: 516656

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@support-update.xyz>
Subject: Payment Failed - Update Your Billing Info
We were unable to process your last payment. Update your billing information urgently at http://support-update.xyz/update to avoid service interruption.

Our security team requires immediate confirmation.",phishing
